PROVIDER_ID,Std_Outcomes_Mortality_score,lower_Outcomes_Mortality_score,upper_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,lower_Outcomes_Readmission_score,upper_Outcomes_Readmission_score,Std_Outcomes_Safety_score,lower_Outcomes_Safety_score,upper_Outcomes_Safety_score,Std_PatientExp_score,lower_PtExp_score,upper_PtExp_score,Std_Efficiency_score,lower_Efficiency_score,upper_Efficiency_score,Std_Process_Effect_score,lower_Process_Effect_score,upper_Process_Effect_score,Std_Process_Time_score,lower_Process_Time_score,upper_Process_Time_score,weight_PatientExperience,weight_Outcomes_Readmission,weight_Outcomes_Mortality,weight_Outcomes_Safety,weight_Efficiency,weight_Process_time,weight_Process_Effect,summary_score,Lower_summary_score,Upper_summary_score,Summary_score_win,star,Outcomes_Mortality_cnt,Outcomes_safety_cnt,Outcomes_Readmission_cnt,Patient_Experience_cnt,Efficiency_cnt,Process_Timeliness_cnt,Process_Effectiveness_cnt,Total_measure_group_cnt,Outcomes_Measure_Group_cnt,report_indicator,Out_Mrt_Grp_Score_Cat,Out_Readm_grp_Score_Cat,Out_Sft_Grp_Score_Cat,Pt_Exp_Grp_Score_Cat,Eff_Imaging_Grp_Score_Cat,Prc_Effect_of_Care_Grp_Score_Cat,Prc_Time_of_Care_Grp_Score_Cat
010097,0.16915803,-1.443451087,1.781767147,0.174799034,-1.04798608,1.397584147,0.141014165,-0.987501855,1.269530186,0.372957557,-0.425413906,1.171329019,-0.217718659,-1.653091337,1.217654019,-0.322346938,-1.947249703,1.302555827,1.041552107,0.51487255,1.568231664,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.208803793,-0.337582923,0.755190509,0.208803793,3,3,1,4,11,1,6,4,5,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
010099,-0.818229109,-2.143741601,0.507283384,-0.25564503,-1.054614671,0.54332461,-0.574830854,-1.462265431,0.312603724,-0.244859232,-0.813103772,0.323385308,-2.315449616,-3.41649118,-1.214408053,-0.162296279,-1.328795039,1.004202481,0.695385061,0.221311999,1.169458124,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.487878563,-0.905094867,-0.070662258,-0.487878563,2,5,2,5,11,5,6,8,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Above the national average
010100,-0.314049856,-1.258874771,0.630775059,0.889237302,0.499724594,1.27875001,0.303202393,-0.118070597,0.724475383,0.618921295,0.386917974,0.850924616,-0.839087288,-1.529316089,-0.148858487,-0.302469879,-1.39702722,0.792087463,-0.337677511,-0.741754295,0.066399273,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.270239062,0.015970249,0.524507875,0.270239062,4,7,7,8,11,4,5,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera
010101,-0.399528524,-1.739187414,0.940130366,-0.374338848,-1.167232567,0.418554871,-0.082105756,-0.882641759,0.718430246,-0.876408943,-1.446456537,-0.306361349,-0.396179645,-1.473555411,0.681196121,0.693737246,-0.535541154,1.923015647,0.707675626,0.240584414,1.174766838,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.340914727,-0.751495317,0.069665864,-0.340914727,3,5,2,5,11,3,6,7,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Above the national average
010102,-0.04992739,-1.892421466,1.792566685,0.091625211,-1.453963228,1.63721365,-0.03551653,-1.612263898,1.541230839,,,,0.073466241,-1.499658244,1.646590725,-0.302697584,-2.217011345,1.611616176,0.911869147,-0.00674949,1.830487783,,0.282051282,0.282051282,0.282051282,0.051282051,0.051282051,0.051282051,0.036750508,-0.785388171,0.858889186,0.036750508,3,1,1,2,0,1,4,3,2,0,0,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera,Same as the national avera
010103,-1.903906917,-2.743272533,-1.064541301,0.018625988,-0.346225593,0.383477569,0.436685522,0.072262787,0.801108257,0.252188804,-0.0587493,0.563126909,-0.574419083,-1.300911116,0.152072949,0.766172579,-0.240139517,1.772484676,-0.455442863,-0.828754816,-0.08213091,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.273757027,-0.506802408,-0.040711646,-0.273757027,3,7,7,8,11,4,5,9,7,3,1,Below the national average,Same as the national avera,Above the national average,Above the national average,Same as the national avera,Same as the national avera,Below the national average
010104,-1.624836396,-2.623197667,-0.626475124,0.255901074,-0.160085287,0.671887434,-1.651272556,-2.051126422,-1.251418689,0.545951699,0.280821214,0.811082184,-0.503183305,-1.305507781,0.299141172,0.877413676,-0.167749942,1.922577293,0.699761509,0.263549106,1.135973913,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.501376684,-0.767467662,-0.235285706,-0.501376684,2,7,7,8,11,5,5,8,7,3,1,Below the national average,Same as the national avera,Below the national average,Above the national average,Same as the national avera,Same as the national avera,Above the national average
010108,0.370394042,-0.798251,1.539039084,0.959042558,0.297425013,1.620660103,0.077914711,-0.677594236,0.833423658,0.390464798,-0.020491628,0.801421224,0.071808601,-0.72337374,0.866990943,0.228975865,-0.893960666,1.351912396,-0.928458263,-1.286927552,-0.569988974,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.370412592,0.015081171,0.725744013,0.370412592,4,5,3,5,11,3,7,6,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Below the national average
010109,-0.556905552,-2.093408257,0.979597152,-0.191784275,-1.389283355,1.005714805,0.054782979,-1.130049451,1.239615409,,,,0.434202125,-0.751580652,1.619984901,-1.418789777,-2.627173783,-0.210405771,0.287862838,-0.19234309,0.768068766,,0.282051282,0.282051282,0.282051282,0.051282051,0.051282051,0.051282051,-0.231446794,-0.880680322,0.417786734,-0.231446794,3,3,1,4,0,2,6,6,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,Below the national average,Same as the national avera
010110,0.002171674,-1.702704062,1.70704741,-0.826674011,-2.064305873,0.410957852,0.09980755,-1.040372589,1.23998769,,,,0.494354208,-0.895369639,1.884078054,-0.159261639,-1.905139912,1.586616633,0.989345602,0.391196469,1.587494736,,0.282051282,0.282051282,0.282051282,0.051282051,0.051282051,0.051282051,-0.136481187,-0.822268424,0.54930605,-0.136481187,3,3,2,4,0,2,4,3,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,missing,Same as the national avera,Same as the national avera,Above the national average
010112,-0.044825825,-1.511460483,1.421808833,0.47864153,-0.331196209,1.288479268,0.601254263,-0.162864738,1.365373263,-1.336708615,-2.121104364,-0.552312866,-0.408547703,-1.449804986,0.632709581,-1.364112673,-2.844305294,0.116079947,0.726786194,0.036830184,1.416742205,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.10819547,-0.555177997,0.338787058,-0.10819547,3,3,2,4,11,3,6,6,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera
010113,-0.138720032,-0.82026162,0.542821557,-1.201101242,-1.46904713,-0.933155353,-2.304578853,-2.566920013,-2.042237694,0.30729675,0.085250213,0.529343288,-3.686395432,-4.304894586,-3.067896279,-0.046737845,-1.018000473,0.924524783,-1.023692424,-1.407753803,-0.639631044,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.924435771,-1.108865995,-0.740005547,-0.924435771,2,7,8,8,11,4,5,9,7,3,1,Same as the national avera,Below the national average,Below the national average,Above the national average,Below the national average,Same as the national avera,Below the national average
010114,0.256458723,-0.869185776,1.382103222,0.659362973,0.068734593,1.249991353,-0.520677437,-1.122739929,0.081385056,-1.15716268,-1.509344367,-0.804980992,0.007375387,-0.758529244,0.773280018,0.382555228,-0.592777541,1.357887997,0.429363092,0.092216407,0.766509778,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.134872304,-0.457901878,0.18815727,-0.134872304,3,6,7,7,11,4,7,9,7,3,1,Same as the national avera,Above the national average,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Above the national average
010118,0.404644735,-0.635137125,1.444426595,0.243760394,-0.295776348,0.783297136,1.687403076,1.138063428,2.236742725,-2.062301625,-2.573132445,-1.551470805,0.484965882,-0.277071353,1.247003116,0.167550763,-0.916650008,1.251751535,0.411342405,0.026732753,0.795952056,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.10272581,-0.208161573,0.413613192,0.10272581,3,6,4,6,11,5,6,8,7,3,1,Same as the national avera,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera
010120,-0.667916746,-2.055495268,0.719661777,-0.660042134,-1.559675021,0.239590752,0.064678561,-0.942641103,1.071998225,0.721334751,-0.02713386,1.469803362,-0.026487255,-1.101237342,1.048262832,0.435338225,-0.571178858,1.441855308,0.563581993,0.055803941,1.071360046,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.080330706,-0.541157291,0.380495879,-0.080330706,3,4,2,5,11,5,6,8,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Above the national average
010125,1.214448341,0.130488017,2.298408664,2.344487128,1.63757907,3.051395187,-0.030325392,-0.889045323,0.82839454,0.200856773,-0.388507569,0.790221115,0.19850901,-1.040794458,1.437812478,0.302657247,-1.275744401,1.881058895,1.378587171,0.799125106,1.958049235,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.895672844,0.520882548,1.270463141,0.895672844,5,4,2,5,11,3,6,4,6,2,1,Above the national average,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
010126,-0.395058998,-1.81304446,1.022926465,0.150515554,-0.715490644,1.016521751,0.361303549,-0.538326414,1.260933511,-0.168720544,-0.71519308,0.377751992,-0.850121644,-1.907211436,0.206968149,-0.433170581,-1.757463819,0.891122657,0.698407363,0.184327973,1.212486754,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.034826691,-0.473189713,0.403536331,-0.034826691,3,4,3,6,11,3,6,7,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
010128,-0.256997765,-1.924355223,1.410359693,0.104712293,-1.146146215,1.355570801,-0.022093316,-1.296910185,1.252723554,,,,-1.650732132,-2.956430791,-0.345033472,0.626279472,-0.753286716,2.00584566,0.54581419,-0.043980063,1.135608443,,0.282051282,0.282051282,0.282051282,0.051282051,0.051282051,0.051282051,-0.073729323,-0.770209019,0.622750373,-0.073729323,3,3,1,4,0,1,6,6,4,2,1,Same as the national avera,Same as the national avera,Same as the national avera,missing,Below the national average,Same as the national avera,Same as the national avera
010129,-0.775329654,-2.223523846,0.672864539,-1.177958905,-2.074280908,-0.281636902,0.204045582,-0.773901379,1.181992543,0.17639273,-0.282090953,0.634876413,-1.949703579,-3.233695317,-0.665711842,-0.212973371,-1.555235549,1.129288808,0.041967274,-0.454788331,0.538722879,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.430855441,-0.881043429,0.019332547,-0.430855441,2,4,2,5,11,2,6,7,5,2,1,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera
010130,0.167975051,-1.057637555,1.393587657,-0.885343538,-1.65695082,-0.113736257,-0.026286737,-0.887307637,0.834734164,1.478784734,1.003670835,1.953898633,-1.166474707,-2.186853264,-0.146096151,-0.374353326,-1.673316757,0.924610105,0.705564326,0.077644313,1.333484339,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.128317944,-0.263149205,0.519785093,0.128317944,3,5,3,5,11,3,6,7,7,3,1,Same as the national avera,Below the national average,Same as the national avera,Above the national average,Below the national average,Same as the national avera,Above the national average
010131,-1.426495631,-2.28190618,-0.571085082,-0.08391797,-0.440155771,0.27231983,0.793828056,0.41920568,1.168450431,-0.266064914,-0.599921641,0.067791814,0.331221382,-0.440342002,1.102784767,0.663962712,-0.30274759,1.630673015,-0.378262815,-0.777272256,0.020746627,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.19150625,-0.429034033,0.046021533,-0.19150625,3,6,8,7,11,5,5,9,7,3,1,Below the national average,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average
010138,,,,-0.150318141,-1.761347146,1.460710864,-0.052680416,-1.405533198,1.300172366,,,,,,,-0.678724218,-2.55836038,1.200911945,0.407561348,-0.675223883,1.490346579,,0.423076923,,0.423076923,,0.076923077,0.076923077,-0.106742687,-1.012058004,0.798572631,-0.106742687,3,0,1,1,0,0,4,3,2,0,0,missing,Same as the national avera,Same as the national avera,missing,missing,Same as the national avera,Same as the national avera
010139,0.028809807,-0.766147857,0.823767471,-0.283740312,-0.599801044,0.032320419,-0.3395312,-0.671267838,-0.007794562,-0.626630716,-0.939492142,-0.31376929,-0.330248515,-1.048141874,0.387644844,0.687360152,-0.348242849,1.722963153,0.002077736,-0.447173621,0.451329094,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.254272758,-0.474102127,-0.034443388,-0.254272758,3,7,8,8,11,5,5,8,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera,Same as the national avera
010144,0.556803594,-0.328925489,1.442532677,-0.32600513,-0.73249067,0.080480411,-2.119233466,-2.53436295,-1.704103983,-0.439940644,-0.632648923,-0.247232366,-3.13332876,-3.87313035,-2.393527171,0.574990407,-0.526575143,1.676555956,0.235322982,-0.098924395,0.56957036,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.605163257,-0.8482118,-0.362114714,-0.605163257,2,7,7,8,11,4,5,8,7,3,1,Same as the national avera,Same as the national avera,Below the national average,Below the national average,Below the national average,Same as the national avera,Same as the national avera
010146,-0.619210918,-2.189630671,0.951208834,0.125629218,-1.047644231,1.298902668,0.195034486,-0.853573454,1.243642426,-0.069811711,-1.034275109,0.894651687,-1.628762668,-2.831622856,-0.425902479,0.343240923,-1.217628064,1.90410991,0.280853407,-0.19645383,0.758160645,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.121225697,-0.660359022,0.417907628,-0.121225697,3,3,1,4,11,3,6,4,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Same as the national avera,Same as the national avera
010148,0.399997137,-0.826814812,1.626809086,0.003505997,-0.746408008,0.753420002,-0.39086042,-1.2097761,0.428055259,0.674749747,0.084682877,1.264816617,0.255672305,-1.009054381,1.52039899,-0.084307667,-1.514427742,1.345812407,0.538310056,-0.026300711,1.102920822,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.179613329,-0.214896862,0.57412352,0.179613329,3,4,2,5,11,4,6,6,6,2,1,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average,Same as the national avera,Same as the national avera,Same as the national avera
010149,0.794950392,-0.203429362,1.793330145,1.421679407,0.919179667,1.924179147,1.525960218,0.971087928,2.080832508,0.464369251,0.082461773,0.84627673,0.366738262,-0.295180054,1.028656578,0.371173396,-0.583380367,1.325727158,-2.116621124,-2.602465547,-1.630776701,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.87038266,0.578972745,1.161792575,0.87038266,5,5,7,6,11,4,7,7,7,3,1,Same as the national avera,Above the national average,Above the national average,Above the national average,Same as the national avera,Same as the national avera,Below the national average
010150,0.26632597,-1.20132492,1.73397686,0.362517085,-0.54151655,1.266550721,-0.693018732,-1.643937994,0.257900529,0.054372905,-0.743685294,0.852431105,0.201864553,-1.009105152,1.412834257,0.575058346,-0.734649837,1.88476653,0.739480573,0.291356317,1.187604829,0.22,0.22,0.22,0.22,0.04,0.04,0.04,0.058499529,-0.414471917,0.531470975,0.058499529,3,3,3,5,11,3,6,6,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Same as the national avera,Above the national average
010157,-0.525640904,-1.896687657,0.84540585,-0.111921203,-0.900120484,0.676278077,0.533843702,-0.276427426,1.34411483,-0.925866893,-1.641056757,-0.210677029,-1.738758838,-2.634341517,-0.84317616,0.109450539,-1.028806892,1.24770797,0.253588149,-0.266967179,0.774143478,0.22,0.22,0.22,0.22,0.04,0.04,0.04,-0.281537572,-0.707310205,0.144235062,-0.281537572,3,4,4,6,11,3,5,5,7,3,1,Same as the national avera,Same as the national avera,Same as the national avera,Below the national average,Below the national average,Same as the national avera,Same as the national avera
